tag,date,demo,visitors_country,pageviews_country,visitors_region,pageviews_region,providers,languages,browsers,oses,resolutions,colors
AIF/,2022-12-01,"{'Men above 45': 270578.0, 'Men 25-34': 248189.0, 'Men 18-24': 159973.0, 'Women 25-34': 151608.0, 'Women 18-24': 148196.0, 'Men 35-44': 136510.0, 'Women above 45': 125146.0, 'Women 35-44': 114300.0, 'Men under 18': 17258.0, 'Women under 18': 15690.0}","{'Russia': 1211629.0, 'Belarus': 43368.0, 'Moldova': 16993.0, 'Kazakhstan': 15314.0, 'Crimea': 15221.0, 'Germany': 15154.0, 'USA': 7924.0, 'Ukraine': 6636.0, 'Uzbekistan': 3979.0, 'The Netherlands': 3526.0, 'France': 3146.0, 'Great Britain': 2887.0, 'Poland': 2614.0, 'Estonia': 2505.0, 'Kyrgyzstan': 2468.0, 'Others': 2359.0, 'Israel': 2185.0, 'Lithuania': 2099.0, 'Finland': 1821.0, 'Canada': 1800.0, 'Turkey': 1662.0, 'Italy': 1392.0, 'Spain': 1381.0, 'Czechia': 1309.0, 'Georgia': 1212.0, 'Azerbaijan': 1192.0, 'Armenia': 1056.0, 'Bulgaria': 1011.0, 'Sweden': 991.0, 'Hong-Kong': 943.0, 'Romania': 918.0, 'Latvia': 837.0, 'Turkmenistan': 723.0, 'Tajikistan': 704.0, 'Austria': 660.0, 'Switzerland': 589.0, 'Thailand': 586.0, 'UAE': 503.0, 'Greece': 483.0, 'Belgium': 468.0, 'Australia': 449.0, 'Norway': 430.0, 'Ireland': 428.0, 'Hungary': 389.0, 'Egypt': 383.0, 'Cyprus': 337.0, 'Slovakia': 329.0, 'Serbia': 300.0, 'South Korea': 292.0, 'Japan': 252.0, 'India': 244.0, 'Portugal': 238.0, 'Denmark': 220.0, 'China': 187.0, 'Vietnam': 136.0, 'Mexico': 133.0, 'Indonesia': 119.0, 'Brazil': 91.0, 'Argentina': 80.0, 'New Zealand': 78.0, 'Malaysia': 34.0, 'Morocco': 28.0, 'Taiwan': 14.0, 'Nicaragua': 9.0}","{'Russia': 2071161.0, 'Belarus': 99644.0, 'Germany': 39977.0, 'Moldova': 36946.0, 'Kazakhstan': 32721.0, 'Crimea': 28100.0, 'USA': 22490.0, 'Ukraine': 14964.0, 'Uzbekistan': 9479.0, 'Lithuania': 8445.0, 'Estonia': 8185.0, 'Great Britain': 6915.0, 'The Netherlands': 6852.0, 'Canada': 6598.0, 'Poland': 6334.0, 'France': 6293.0, 'Others': 5854.0, 'Kyrgyzstan': 5168.0, 'Israel': 5090.0, 'Finland': 4533.0, 'Spain': 3450.0, 'Turkey': 3445.0, 'Italy': 3109.0, 'Bulgaria': 3045.0, 'Czechia': 2842.0, 'Turkmenistan': 2689.0, 'Azerbaijan': 2549.0, 'Georgia': 2515.0, 'Sweden': 2358.0, 'Armenia': 2312.0, 'Hong-Kong': 2300.0, 'Switzerland': 1912.0, 'Austria': 1815.0, 'Latvia': 1805.0, 'Romania': 1723.0, 'Tajikistan': 1721.0, 'Australia': 1656.0, 'Belgium': 1548.0, 'Greece': 1541.0, 'Hungary': 1417.0, 'Norway': 1295.0, 'Slovakia': 921.0, 'Thailand': 903.0, 'UAE': 870.0, 'Ireland': 828.0, 'Cyprus': 775.0, 'Egypt': 682.0, 'Portugal': 643.0, 'India': 590.0, 'Denmark': 580.0, 'South Korea': 504.0, 'Serbia': 504.0, 'Japan': 472.0, 'China': 415.0, 'Mexico': 406.0, 'New Zealand': 339.0, 'Vietnam': 330.0, 'Indonesia': 296.0, 'Brazil': 220.0, 'Argentina': 184.0, 'Malaysia': 65.0, 'Morocco': 62.0, 'Taiwan': 18.0, 'Nicaragua': 13.0}","{'Moscow': 440317.0, 'Saint-Petersburg': 102630.0, 'Novosibirsk': 60630.0, 'Ekaterinburg': 44871.0, 'Krasnodar': 44832.0, 'Nizhni Novgorod': 43695.0, 'Samara': 33434.0, 'Undefined': 22849.0, 'Vladivostok': 21432.0, 'Yakutsk': 20567.0, 'Rostov-on-Don': 17693.0, 'Ufa': 17524.0, 'Saratov': 15858.0, 'Kazan': 15534.0, 'Perm': 14550.0, 'Chelyabinsk': 14278.0, 'Tver': 12857.0, 'Khabarovsk': 12070.0, 'Voronezh': 11379.0, 'Yaroslavl': 11220.0, 'Stavropol': 9454.0, 'Irkutsk': 8621.0, 'Omsk': 8532.0, 'Ulyanovsk': 8457.0, 'Barnaul': 8415.0, 'Volgograd': 8380.0, 'Tula': 8320.0, 'Krasnoyarsk': 8212.0, 'Sochi': 7302.0, 'Vladimir': 6986.0, 'Orenburg': 6648.0, 'Kemerovo': 6632.0, 'Tyumen': 6354.0, 'Syktyvkar': 5905.0, 'Belgorod': 5494.0, 'Kirov': 5448.0, 'Lipetsk': 5351.0, 'Ryazan': 4866.0, 'Izhevsk': 4743.0, 'Tomsk': 4702.0, 'Kaluga': 4685.0, 'Abakan': 4642.0, 'Surgut': 4390.0, 'Penza': 4323.0, 'Smolensk': 4092.0, 'Bryansk': 3680.0, 'Ivanovo': 3599.0, 'Tambov': 3580.0, 'Kaliningrad': 3521.0, 'Cheboksary': 3371.0, 'Murmansk': 3316.0, 'Vologda': 3285.0, 'Petrozavodsk': 3216.0, 'Chita': 3209.0, 'Kostroma': 2834.0, 'Arkhangelsk': 2709.0, 'Astrakhan': 2625.0, 'Kursk': 2471.0, 'Pskov': 2409.0, 'Kurgan': 2383.0, 'Orel': 2342.0, 'Tolyatti': 2164.0, 'Ioshkar Ola': 2030.0, 'Ulan-Ude': 1932.0, 'Blagoveshchensk': 1748.0, 'Yuzhno-Sakhalinsk': 1739.0, 'Makhachkala': 1685.0, 'Saransk': 1658.0, 'Novgorod': 1336.0, 'Salekhard': 1262.0, 'Petropavlovsk-Kamchatski': 1206.0, 'Naberezhnye Chelny': 1197.0, 'Vladikavkaz': 1008.0, 'Mineralnye Vody': 967.0, 'Nalchik': 691.0, 'Gorno-Altaisk': 602.0, 'Cherepovets': 514.0, 'Maikop': 427.0, 'Groznyy': 426.0, 'Elista': 359.0, 'Magadan': 330.0, 'Nazran': 219.0, 'Cherkessk': 165.0, 'Biribidzhan': 126.0, 'Kyzyl': 110.0, 'Anadyr': 4.0}","{'Moscow': 720227.0, 'Saint-Petersburg': 164911.0, 'Novosibirsk': 108481.0, 'Ekaterinburg': 76768.0, 'Krasnodar': 72849.0, 'Nizhni Novgorod': 71636.0, 'Samara': 51614.0, 'Undefined': 49019.0, 'Vladivostok': 37030.0, 'Yakutsk': 33762.0, 'Rostov-on-Don': 30562.0, 'Ufa': 30249.0, 'Perm': 29535.0, 'Chelyabinsk': 28079.0, 'Kazan': 27185.0, 'Saratov': 26998.0, 'Tver': 24116.0, 'Khabarovsk': 20375.0, 'Voronezh': 20322.0, 'Yaroslavl': 19846.0, 'Barnaul': 16776.0, 'Irkutsk': 16399.0, 'Omsk': 16198.0, 'Volgograd': 15805.0, 'Krasnoyarsk': 15673.0, 'Stavropol': 15475.0, 'Tula': 14417.0, 'Ulyanovsk': 14391.0, 'Kemerovo': 12862.0, 'Vladimir': 12240.0, 'Orenburg': 12138.0, 'Tyumen': 11948.0, 'Sochi': 11704.0, 'Belgorod': 10897.0, 'Kirov': 9656.0, 'Syktyvkar': 9583.0, 'Tomsk': 9469.0, 'Lipetsk': 9410.0, 'Ryazan': 8606.0, 'Izhevsk': 8565.0, 'Kaluga': 8458.0, 'Penza': 8317.0, 'Smolensk': 7908.0, 'Abakan': 7612.0, 'Surgut': 7428.0, 'Kaliningrad': 7373.0, 'Cheboksary': 6974.0, 'Chita': 6676.0, 'Murmansk': 6265.0, 'Ivanovo': 6214.0, 'Tambov': 6157.0, 'Bryansk': 6011.0, 'Petrozavodsk': 5964.0, 'Vologda': 5666.0, 'Kostroma': 4996.0, 'Astrakhan': 4924.0, 'Arkhangelsk': 4830.0, 'Ioshkar Ola': 4684.0, 'Kursk': 4571.0, 'Pskov': 4416.0, 'Tolyatti': 4203.0, 'Orel': 4161.0, 'Kurgan': 4139.0, 'Ulan-Ude': 3626.0, 'Makhachkala': 3413.0, 'Yuzhno-Sakhalinsk': 3367.0, 'Blagoveshchensk': 3311.0, 'Saransk': 2825.0, 'Petropavlovsk-Kamchatski': 2707.0, 'Novgorod': 2410.0, 'Salekhard': 2170.0, 'Naberezhnye Chelny': 2167.0, 'Mineralnye Vody': 1913.0, 'Vladikavkaz': 1891.0, 'Nalchik': 1357.0, 'Gorno-Altaisk': 1135.0, 'Cherepovets': 943.0, 'Maikop': 889.0, 'Groznyy': 814.0, 'Elista': 728.0, 'Magadan': 575.0, 'Nazran': 473.0, 'Cherkessk': 294.0, 'Biribidzhan': 218.0, 'Kyzyl': 195.0, 'Anadyr': 17.0}",{},"{'Russian, Russia [ru-ru]': 1030640.0, 'Russian [ru]': 288764.0, 'English, USA [en-us]': 27758.0, 'Russian, Belarus [ru-by]': 6994.0, 'English, Great Britain [en-gb]': 5779.0, 'German, Germany [de-de]': 5367.0, 'Russian, Moldavia [ru-md]': 2013.0, 'Undefined': 1958.0, 'Others': 1429.0, 'Russian, Kazakhstan [ru-kz]': 1350.0, 'German [de]': 1257.0, 'English [en]': 1137.0, 'Ukrainian, Ukraine [uk-ua]': 1009.0, 'Russian, Ukraine [ru-ua]': 915.0, 'Romanian, Romania [ro-ro]': 718.0, 'English, Canada [en-ca]': 707.0, 'French, France [fr-fr]': 663.0, 'Italian, Italy [it-it]': 565.0, 'Polish, Poland [pl-pl]': 474.0, 'Spanish, Spain [es-es]': 412.0, 'Bulgarian, Bulgaria [bg-bg]': 384.0, 'Czech, Czechia [cs-cz]': 374.0, 'English, Russia [en-ru]': 355.0, 'Ukrainian [uk]': 278.0, 'Finnish, Finland [fi-fi]': 276.0, 'Lithuanian, Lithuania [lt-lt]': 274.0, 'Lithuanian [lt]': 257.0, 'English, Australia [en-au]': 242.0, 'Swedish, Sweden [sv-se]': 230.0, 'Turkish, Turkey [tr-tr]': 218.0, 'Russian, Great Britain [ru-gb]': 212.0, 'Hebrew, Israel [he-il]': 210.0, 'Chinese, China [zh-cn]': 209.0, 'Dutch, The Netherlands [nl-nl]': 202.0, 'Uzbek, Uzbekistan [uz-uz]': 198.0, 'Hungarian, Hungary [hu-hu]': 189.0, 'Russian, USA [ru-us]': 187.0, 'Greek, Greece [el-gr]': 176.0, 'Russian, Germany [ru-de]': 174.0, 'Slovak, Slovakia [sk-sk]': 153.0, 'Russian, Kyrgyzstan [ru-kg]': 148.0, 'Romanian, Moldavia [ro-md]': 147.0, 'Norwegian Bokmål, Norway [nb-no]': 122.0, 'Czech [cs]': 112.0, 'French [fr]': 107.0, 'Belarusian, Belarus [be-by]': 106.0, 'Estonian, Estonia [et-ee]': 100.0, 'Polish [pl]': 97.0, 'Japanese [ja]': 82.0, 'Russian, Estonia [ru-ee]': 79.0, 'Bulgarian [bg]': 78.0, 'Portuguese, Brazil [pt-br]': 77.0, 'Danish, Denmark [da-dk]': 73.0, 'Portuguese, Portugal [pt-pt]': 71.0, 'German, Austria [de-at]': 67.0, 'Korean, South Korea [ko-kr]': 64.0, 'English, India [en-in]': 63.0, 'Russian, Australia [ru-au]': 59.0, 'Latvian, Latvia [lv-lv]': 57.0, 'Russian, Azerbaijan [ru-az]': 54.0, 'Azerbaijani, Azerbaijan [az-az]': 53.0, 'Russian, Austria [ru-at]': 49.0, 'German, Switzerland [de-ch]': 47.0, 'Spanish, USA [es-us]': 46.0, 'Vietnamese, Vietnam [vi-vn]': 44.0, 'Spanish [es-419]': 44.0, 'French, Canada [fr-ca]': 43.0, 'Serbian, Serbia [sr-rs]': 43.0, 'Russian, China [ru-cn]': 42.0, 'Russian, Lithuania [ru-lt]': 42.0, 'Russian, Uzbekistan [ru-uz]': 39.0, 'Slovak [sk]': 39.0, 'Russian, Singapore [ru-sg]': 38.0, 'English, Ireland [en-ie]': 35.0, 'Belarusian [be]': 35.0, 'Russian, Italy [ru-it]': 34.0, 'Finnish [fi]': 33.0, '[{""type"":""m""': 32.0, 'Croatian, Croatia [hr-hr]': 31.0, 'Dutch [nl]': 31.0, 'English, New Zealand [en-nz]': 31.0, 'Romanian [ro]': 31.0, 'Kazakh, Kazakhstan [kk-kz]': 29.0, 'Russian, Anguilla [ru-ai]': 29.0, 'Moldavian [mo]': 29.0, 'Russian, Algeria [ru-dz]': 29.0}","{'Yandex.Browser': 620660.0, 'Google Chrome': 515305.0, 'Mobile Safari': 101616.0, 'Opera (Blink)': 63152.0, 'Firefox': 31971.0, 'Microsoft Edge': 27722.0, 'Chrome iOS': 11693.0, 'Safari': 10233.0, 'Atom (Mail.ru)': 1096.0, 'Explorer 11': 1094.0, 'UC Browser': 837.0, 'Opera Mini': 473.0, 'Chromium': 401.0, 'Opera': 325.0, 'Android Browser': 262.0, 'Iron Chrome': 153.0, 'Others': 134.0, 'Sputnik': 131.0, 'Safari 5': 32.0, 'Netscape 9': 28.0, 'Opera 12': 27.0, 'Explorer 9': 27.0, 'Explorer 10': 25.0, 'Explorer 8': 20.0, 'Netscape 4': 7.0, 'Explorer 7': 7.0, 'Undefined': 4.0, 'Nichrome (Rambler)': 3.0, 'Netscape 3': 3.0, 'Nokia Browser': 2.0, 'Safari 7': 2.0, 'Safari 6': 2.0, 'Dolfin': 1.0, 'Opera Mobile': 0.0, 'Opera 11': 0.0, 'Explorer 6': 0.0, 'Opera 9': 0.0, 'Safari 4': 0.0, 'Opera 10': 0.0}","{'Android': 884351.0, 'Windows 10': 209542.0, 'iOS iPhone': 129409.0, 'Windows 7': 102130.0, 'MacOS': 18857.0, 'Windows 8': 18281.0, 'iOS iPad': 13016.0, 'Unix': 6089.0, 'Windows XP': 4946.0, 'Windows Vista': 311.0, 'Windows Phone': 143.0, 'SymbianOS': 132.0, 'Others': 102.0, 'Windows 2003': 102.0, 'Windows': 33.0, 'Undefined': 4.0}","{'Undefined': 452746.0, '1024×768': 347448.0, '800×600': 275669.0, '1920×1080': 81739.0, '640×480': 63758.0, '1600×1200': 42513.0, '1366×768': 41679.0, '1280×800': 21968.0, '1280×1024': 18378.0, '1440×900': 13717.0, '1152×864': 13276.0, 'Others': 8448.0, '1680×1050': 5822.0, '240×320': 287.0}","{'16 million': 929225.0, 'Undefined': 452848.0, 'Others': 5207.0, '65 ths.': 167.0, '256': 1.0}"
